Unnamed: 0,סוג הנכס,עיר,שכונה,רחוב,חדרים,קומה,מחיר,מטרים,לשוטפים,ריהוט,מעלית,מזגן,חניה,מרפסת,סורגים,ממד,מחסן,משופצת,דוד שמש,חיות מחמד,תאור
2186,דירה,תל אביב,תל אביב יפו,הצפון החדש סביבת ככר המדינה,3.5,3,2300,80.0,0,0,1,1,1,0,0,0,0,1,0,0,"השותפה עוברת לשרת בעיר אחרת, מתפנה חדר מרווח מתחילת יולי, בדירת 3.5 חדרים חמודה ומתוקתקת. מחפשים שותפ/ה רציניים, אחראים, לא מעשנים. מתים מאוד למשרתים בקרייה/גלילות/איכילוב, לסטודנטים בת""א, סמינר הקיבוצים, בר אילן.
בדירה מטבח שכיף לבשל בו, סלון קטן ופינת אוכל. גישה תחבורתית נוחה מאוד- אוטובוסים, רכבת,רכב. חניה מתחת לבנייה על בסיס מקום פנוי.5 ד' הליכה מהרכבת 8 ד' מעזריאלי/הקרייה 10 ד' מהפארק, 5 ד' מכיכר המדינה.
מראים ביום א 20.5 ב 19:00"
2187,דירה,יישובי השומרון,אריאל,רמת הגולן 8,4.0,2,5400,114.0,0,1,1,1,1,1,0,0,0,1,0,0,"להשכרה דירת 4 חדרים, 100 מ""ר + מרפסת 12 מ""ר, קומה 2, מרוהטת קומפלט"
2188,בית פרטי/קוטג',יישובי השומרון,כפר תפוח,היסמין 1,5.0,0,5000,650.0,0,0,0,1,1,1,0,1,1,0,0,0,"להשכרה! בית פרטי מושקע, מטופח ומתוחזק על שטח של חצי דונם. כולל: גינה גדולה עם עצי פרי, פרגולה, קמין, מרתף/מחסן בנוי, רשתות בכל הבית, קרוב לבית ספר וגני ילדים"
2189,דירה,ירושלים והסביבה,קרית ארבע,נחל אשכול 411,3.0,4,1700,88.0,0,0,0,0,0,1,0,0,0,0,0,0,"להשכרה, דירה, קומה 4, בקרית ארבע. משופצת. מזגן חדש. אמבתיה חדשה. דירה מלאת שמש. שני כווני אוויר"
2190,דירה,רמת גן - גבעתיים,רמת גן,אזור הבילויים,3.0,4,5400,80.0,0,0,1,1,0,0,0,0,1,0,0,0,"כניסה ב1.6
שכ״ד 5400
מתפנה דירת 3 חדרים גדולה (80 מ""ר), מרווחת ומוארת ברחוב הבילוים 44 ברמת גן! שכונה בטוחה ושקטה. גני ילדים, בתי ספר, סופרים, ירקנים, בית מרקחת, בתי קפה ומרכז מסחרי במרחק הליכה 
קומה 4 (יש מעלית)
ועד בית- 150 לחודש
ארנונה- 620 לחודשיים 
חשובות נמוכים. 
בדירה נשאר ארון קיר, מיטה ותנור 
מראים היום בין 19:00 ל21:00
יש חניון של הבניין על בסיס מקום פנוי וכחול לבן בשפע מסביב"
2191,דירה,מודיעין והסביבה,מודיעין מכבים רעות,שמעון פרס 28,3.0,2,5700,85.0,0,0,1,1,1,1,0,1,1,0,1,0,"על פארק ארכיאולוגי בשכונת מורשת, דירת 3 חדרים חדשה מהקבלן (85+10 מ""ר),  קומה 1- (קומה שניה), מוארת ,סוויטת הורים, מטבח משודרג הכולל: מדיח כלים, כיריים אינדוקציה ותנור. מזגן מיני מרכזי חזק ומתקדם עם שליטה מהנייד, מרפסת שמש מפנקת, רשתות בחלונות, דוד שמש,מחסן גדול בקומת הדירה, חנייה מקורה"
2192,דו משפחתי,רמת השרון - הרצליה,רמת השרון,נווה רסקו;נווה מגן,3.0,0,12000,240.0,0,0,0,1,0,0,0,0,1,0,0,0,"בית קסום גינה אחורית גדולה עם דשא + גינה קדמית. קומת קרקע-סלון, מטבח, פינת אוכל, מקלט, שירותי אורחים. קומה א'-3 חדרים שירותים ומקלחת. 
לכניסה מיידית וללא תיווך!"
2193,דירה,ירושלים והסביבה,ירושלים,גילה,2.0,0,3700,40.0,0,1,0,1,0,0,1,0,0,0,0,0,"
פירוט ריהוט
                דירה 2 חדרים מחיר שכירות 3.700₪ כולל ארנונה לא כולל מים, חשמל,גז. תשלום דמי שכירות  ב 12 צ'קים, תשלום ערבון חודש שכירות 1. צ'קים לחברת החשמל,הגיחון,והגז
            "
2194,דירה,אילת והערבה,אילת,אורים,3.0,2,4500,74.0,0,0,0,1,0,0,0,0,0,1,0,0,"דירת 3 חדרים משופצת ברמה. איזור מערב 2, בסביבה יש בתי ספר, גנים ומרכז חנויות"
2195,דירה,באר שבע והסביבה,באר שבע,שיכון דרום,4.0,3,3200,105.0,0,0,1,1,0,0,1,0,0,1,0,0,"דירת 4 חדרים, מחסן שירות, סורגים בכל החלונות, רשתות חדשות, מזגן עילאי חדש. 
חנייה בשפע מגרש חנייה של הבניין, מוארת, שכונה שקטה בקרבת תחנת אוטובוס ולמרכז המסרחי נוו״ז. 
*ללא ריהוט, תמונות להמחשה- בדירה נשאר ארון הזזה 2 דלתות"
2196,דירה,בקעת אונו,אור יהודה,שמעון פרס 13,6.0,3,6500,160.0,0,0,1,1,1,1,0,1,0,0,0,0,"דירה במצב מעולה . נוף יפה כיווני אויר מעולים
מזגן vrf חסכוני. מחפשים אנשים רציניים ונעימים
חוזה הגון"
2197,דו משפחתי,נס ציונה - רחובות,נס ציונה,הבנים 19,4.0,0,9000,126.0,0,0,0,1,1,1,0,1,0,0,0,0,"קומת כניסה סלון, מטבח ויציאה לחצר, קומה 1 יחידת הורים, קומת מרתף 2 חדרים (ממ""ד)
אין התחייבות לתקופה ארוכה וניתן לבטל בהתראה של 30 יום"
2198,דירה,פתח תקוה והסביבה,פתח תקווה,אנסקי 3,3.0,2,4400,85.0,0,0,0,1,1,1,0,0,0,1,0,0,"בסמוך לרחוב קפלן ולביה""ח ביילינסון. 
דירה עורפית שמורה ושקטה, חניה 1, מתאימה לזוג + ילד/כלב :) המטבח שופץ לפני מספר שנים, שני חדרי שינה וסלון גדול, שתי מרפסות סגורות,
כניסה ב07/8 תיתכן גמישות לפני
לא למתווכים"
2199,יחידת דיור,גליל ועמקים,כפר ורדים,חירם 49,2.0,0,2500,40.0,0,0,0,1,1,1,0,1,0,0,0,0,"מתאים ליחיד/ה פנסיונר/ית עם גישה נוחה ללא מדרגות. מיקום נהדר בשלב א' השקט והיפה. קרוב למרכז המסחרי ולקנטרי.
קרוב לתחנת אוטובוס - צומת המפה.
גני שעשועים והרבה ירוק.
המחיר כולל ארנונה מים וגינון!
לפעמים אין קליטה צרו קשר בווצאפ"
2200,בית פרטי/קוטג',חדרה וישובי עמק חפר,מאור,לילך 1,6.5,0,12000,500.0,0,0,0,1,1,1,0,1,1,0,0,0,"בית שמור בן 3 מפלסים. מפלס ראשון - מטבח גדול ומושקע, מזווה, פינת משפחה, סלון ושירותי אורחים. מפלס שני - יחידית הורים עם חדר ארונות ומקלחת, חדר נוסף (ממד). במפלס השלישי 2 חדרי שינה נוספים + מקלחת ושירותים + 2 מרפסות. חימום תת רצפתי בחדרי שינה.
אופציה לתווך ארוך"
2201,דירה,באר שבע והסביבה,דימונה,בר כוכבא 270,4.0,3,2400,90.0,0,0,0,1,0,1,0,0,0,0,0,0,"תכולת הדירה: מכונת כביסה, מקרר, מיקרו גל, כיריים, ארון בכול חדר, מיטה זוגית בחדר הורים, מיטה וחצי + שולחן כתיבה ומדפים בחדר ילדים, פינת אוכל ל 4 סועדים, ספה ושולחן סלון"
2202,דירה,יישובי השומרון,שערי תקווה,ברקת 12,3.0,1,4000,75.0,0,0,0,1,0,1,0,0,0,1,0,0,דירה יפה במרכז הישוב
2203,סאבלט,עכו - נהריה,נהריה,דוגית 6,5.0,0,7000,250.0,0,0,1,1,1,1,0,1,1,0,0,0,"מוזמנים לסבלט של כמה חודשים בדירת נופש מול חוף אכזיב.
זוהי דירת גן חדשה , מעוצבת ושמורה היטב במרחק 5 דקות הליכה לים.
הסבלט מתאריך 1.11 ועד חודש מרץ.
הדירה יכולה להכיל עד 13 אנשים! 
4 חדרי שינה
מטבח גדול מאובזר ומפנק כולל כל מכשירי החשמל, מיטות עם מזרונים מעולים, מכונת כביסה מייבש, מטבח חוץ עם מנגל גז .
רק להביא חפצים אישיים ולהיכנס ולהנות מאוויר הים.
בשכונה מגרש משחקים גדול, מתנס, בית כנסת"
2204,דירה,עכו - נהריה,עכו,דרך השלום 17,4.0,14,4500,127.0,0,0,1,1,1,1,0,1,1,0,0,0,"דירה חדשה מקבלן עדיין לא גרו בה 
מחסן ענק ושני חניות תת קרקעיות"
2205,דירה,באר שבע והסביבה,נתיבות,יצחק שמיר 1,5.0,8,3500,135.0,0,0,1,1,1,1,0,1,0,0,0,0,"דירה חדשה משודרגת  מקבלן ,נוף מדהים !!!
מיקום מעולה ,   2 חניות,     מרפסת סוכה !!!
קרוב לציון הבבא סאלי והרב יורם אברגיל"
2206,דירה,נתניה והסביבה,נתניה,מרכז העיר,2.0,0,3800,50.0,0,0,0,0,0,0,0,0,0,1,0,0,"להשכרה ברחוב ביאליק פינת דוד המלך 
דירת קרקע 2 חדרים מהמהמת מטר מהים ומהכיכר  
קרובה לתחבורה ציבורית מרכזי קניות ועוד . 
כניסה מיידית המחיר הוא 3,800₪ כולל ארנונה"
2207,דירה,חולון - בת ים,בת ים,צפון מערב,2.5,2,4800,65.0,0,0,0,1,1,0,0,0,0,0,0,0,דירה להשכרה ברחוב שקט ובאזור מרכזי 2.5 חדרים במצב טוב. שופצה לפני כמה שנים כולל ריצוף וצנרת. לטווח ארוך ללא תיווך. הבניין קרוב מרחק 5 דקות הליכה מהחוף הים והטיילת ומאזורי מסחר מרכזיים (רוטשילד והמצבה) ומתחבורה ציבורית כולל תחנות הרכבת הקלה (קו האדום)
2208,דירה,ירושלים והסביבה,גבעת זאב,התאנה 3,3.0,3,4500,76.0,0,0,0,1,0,1,0,0,0,0,0,0,"דירה באיזור ביקוש,
חניה בשפע תחת הבניין.
הדירה סמוכה לגני משחקים, בתי כנסת, וסופר מרקט"
2209,דירה,בקעת אונו,קרית אונו,יצחק נבון 5,6.0,0,8600,160.0,0,0,0,1,1,1,0,1,1,0,0,0,"דירה גבוהה ומוארת , נוף מדהים , חדרים מרווחים כ160 מטר סה""כ כולל מחסן 7 מ ומרפסת 13 מ, שתי חניות מקורות , אחת סולו, נכונות לתוספות בתאום עם השוכרים המאושרים"
2210,יחידת דיור,עכו - נהריה,שלומי,הרב עוזיאל 1,2.0,1,2800,60.0,0,0,0,0,1,1,0,0,0,1,0,0,"יחידת דיור חדשה !!! 
קומת קרקע 
מקום מרכזי קרובה להכל - סופר , תחבורת ציבורית , מסעדות , בנקים ועוד … 
דורש 3,100 גמיש במחיר .. 
כולל הכל חוץ מחשמל"
2211,דירה,תל אביב,תל אביב יפו,הצפון הישן החלק הדרום מזרחי,2.0,1,7000,60.0,1,0,0,1,1,0,0,0,0,0,0,0,"במרמורק התוסס, דירת 2 חדרים עורפית, שמורה ומשופצת, מתאימה לשותפים.
2 חדרים גדולים ומוארים, חניה טורית, כניסה מיידית"
2212,דירה,פרדס חנה - כרכור,חריש,סביון 5,4.0,3,3800,116.0,0,0,1,1,1,1,0,1,1,1,0,0,"להשכרה לטווח ארוך,דירה חדשה יפהפיה עם אנרגיות טובות,מוארת מרווחת ומשופצת יש מזגנים חסכוניים בכל חדרי הבית ורשתות בכל החלונות.מרחק הליכה קצר לפארק החדש ומרחק של דקת הליכה מבית הספר החדש .הבניין מטופח מאוד והדיירים הם אנשים איכותיים ונחמדים.כניסה ב15/07/23"
2213,דירה,חיפה וחוף הכרמל,חיפה,קרית אליעזר,2.5,3,3100,45.0,0,0,0,1,0,0,0,0,0,0,0,0,"מחפש מחליף לדירה בשכונת קריית אליעזר בחיפה, 2.5 חדרים(חדר שינה, מטבח, חדר קטן, שירותים, מקלחת) נוף יפה להר קרמל, 10 דקות מהים, נוחות של התחבורה, שכונה שקטה מאוד. טלוויזיה וסכום יכולים להשיר אם אתם רוצים, מכונת כביסה ומיקרוגל מוכרים במחיר נמוך, השכירות אולה 3200 שקל לחודש + חשבוניות. תאריך כניסה 15-17 ליוני"
2214,דירה,פרדס חנה - כרכור,חריש,זית 7,4.0,4,3300,108.0,0,0,1,1,1,1,0,1,1,1,0,0,"דירה חדשה יחסית בשכונת חורש המבוקשת עם  נוף פתוח. 2 שירותים ומקלחות, רשתות בכל הבית, מחסן שירות, חניה פרטית. בסמיכות למגוון שירותי קהילה, בתי כנסת, גינות, חנויות וגנים במרחק הליכה. לא למתווכים, תודה!"
2215,דירת גן,גליל ועמקים,חצור הגלילית,מבוא התנאים 1,6.0,1,5700,200.0,0,0,0,1,1,1,0,1,0,0,0,0,"בית חדש בקומת קרקע מטבח פינת אוכל שירותי וממד קומה שניה שלושה חדרי שינה שני שירותים ומקלחת ושתי מרפסות 
גינה ושתי חניות צמודות בית חדש מואר ויפה"
2216,דירה,בקעת אונו,קרית אונו,ישעיהו 7,5.0,6,7500,145.0,0,0,1,1,1,1,0,1,1,0,0,0,"דירה חדשה בבניין חדש, מרווחת בקומה 6 מקבלן כניסה מיידית, מטבח משודרג, יחידת מתבגר נפרדת עם חדר רחצה, עוד חדר רחצה מרכזי ל2 חדרי שינה, וסוויטת הורים עם חדר רחצה, סהכ 4 חדרי שינה ו3 חדרי רחצה. מרפסת לצד השקט ללא בניינים ממול, 130 מר בנוי ועוד 14 מר מרפסת. חניה ומחסן תת קרקעיים, מחיר לכניסה מיידית. ללא תיווך!"
2217,דירה,עכו - נהריה,נהריה,דוגית 1,5.0,5,5000,130.0,0,0,1,1,1,1,0,1,0,0,0,0,דירה מקסימה 250 מטר מחוף אכזיב מרפסת ענקית נוף מלא לים קומה גבוה פנוי מידי מפרטי
2218,דו משפחתי,נס ציונה - רחובות,רחובות,הירדן 3,6.5,0,11000,670.0,0,0,0,1,1,1,1,1,0,0,0,0,"בית פרטי מרווח מאוד להשכרה בחבצלת הישנה. הבית עצמו הוא של 170 מ""ר, וגינה של 500 מ""ר. מעולה לזוג או משפחה. לרציניים בלבד"
2219,דירה,פתח תקוה והסביבה,פתח תקווה,מרכז העיר צפון,3.5,3,4600,70.0,0,0,0,1,0,0,0,0,0,1,0,0,"דירה בת 3.5 חדרים,  70 מטר, משופצת כולל מטבח,חדר רחצה ו שירותים חדשים, מזגן בכל חדר,  בשני חדרי שינה יש ארונות גדולים, 
חניה משותפת מתחת לבית  או ברחוב (לדיירים ,לבלד),אזור שקט,קרוב לחוק ו לתחבורה ציבורית, כולל רכבת קלה
ארנונה 560, וועד 100"
2220,דירה,אשדוד - אשקלון,אשדוד,רובע ב,2.5,2,3350,40.0,0,0,0,1,1,0,1,0,0,1,0,0,"להשכרה דירת 2.5 חדרים משופצת מהיסוד באיזור ב . בדירה  מזגן חדש, מטבח ומקלחת משופצים. 
חניה בשפע. ליד מרכז קניות ובקרבת תחבורה ציבורית"
2221,דירה,אשדוד - אשקלון,אשקלון,אפרידר,3.5,5,3400,75.0,0,0,1,1,1,0,0,0,1,1,0,0,"דירה מקסימה 3.5 חדרים , בבר כוכבא-
ממוקמת  מול גן שעשועים ומרכז קניות .
תחבורה ציבורית עם שפע חנייה.

הדירה מרווחת מאוד , יש מטבח עם חלון לים סלון מזווה ,2 חדרי שינה ,פינת אוכל ,שירותים ומקלחת.


מזגנים חדשים,סלון מרווח, חלון גדול לצד האחורי של הבניין (גן שעשועים נוסף)
יש ממ״ק בבניין ומעלית.
דוד חדש"
2222,דירה,אשדוד - אשקלון,אשקלון,אפרידר,3.5,5,3400,75.0,0,0,1,1,1,0,0,0,1,1,0,0,"דירה מקסימה 3.5 חדרים , בבר כוכבא-
ממוקמת  מול גן שעשועים ומרכז קניות .
תחבורה ציבורית עם שפע חנייה.

הדירה מרווחת מאוד , יש מטבח עם חלון לים סלון מזווה ,2 חדרי שינה ,פינת אוכל ,שירותים ומקלחת.


מזגנים חדשים,סלון מרווח, חלון גדול לצד האחורי של הבניין (גן שעשועים נוסף)
יש ממ״ק בבניין ומעלית.
דוד חדש"
